Game	Achievement	Rate
1250	|winwaterworkssuicidal|	0.82
1250	|winicebreakersuicidal|	0.79
1250	|winwestlondonsuicidal|	1.67
1250	|winbedlamhardhalloween|	1.48
1250	|killxenemies|	49.28
1250	|killenemyusingbloatacid|	51.21
1250	|obliterate10zedswithpipebomb|	15.19
1250	|killfleshpoundwithmelee|	16.66
1250	|winbioticslabhard|	5.40
1250	|healselfxtimes|	25.53
1250	|decapburninghalloweenzedinbedlam|	2.49
1250	|knifechristmasfleshpound|	1.57
1250	|winhellridesuicidal|	0.49
1250	|winhellridenormal|	2.17
1250	|heal3000pointswithmp5duringxmas|	3.01
1250	|winasylumhell|	0.68
1250	|kill15xmashuskswithhuskcannon|	0.66
1250	|complete6reaperachievements|	1.68
1250	|kill10sideshowclotswithfireweapon|	5.76
1250	|kill6enemieswithgrenade|	0.00
1250	|completenewachievementsnormal|	1.45
1250	|kill4stalkersnailgun|	2.61
1250	|winmanorhard|	4.50
1250	|kill25halloweenscrakesinbedlam|	1.36
1250	|winfoundrynormal|	6.00
1250	|winhospitalhorrorshard|	1.49
1250	|killxburningenemieswithcrossbow|	4.92
1250	|healallplayerswith1medicnade|	0.29
1250	|winwaterworksnormal|	4.20
1250	|winwyrenormal|	5.43
1250	|killhalloweenpatriarchinbedlam|	2.19
1250	|winsantasevillairsuicidal|	0.78
1250	|winfarmhell|	0.74
1250	|killchristmasscrakewithfire|	5.41
1250	|winwyrehard|	2.24
1250	|maxoutallperks|	1.43
1250	|medickillxenemieswithknife|	7.43
1250	|winmountainpasshard|	3.20
1250	|kill100fleshpoundswithaa12|	2.03
1250	|kill5sideshowbloats|	11.80
1250	|kill1000enemieswithpipebomb|	1.88
1250	|winicebreakerhard|	1.54
1250	|winsuburbiahard|	1.47
1250	|heal200teammateswithmp7|	5.91
1250	|winmanorsuicidal|	1.42
1250	|winbioticslabsuicidal|	1.57
1250	|winwestlondonhard|	6.44
1250	|unlock10ofchristmasachievements|	1.47
1250	|drop3tier3weaponsforotherschristmas|	1.78
1250	|kill250halloweenzedsinbedlam|	2.25
1250	|christmasvomitlive10seconds|	7.20
1250	|wincrashsuicidal|	0.94
1250	|winfarmsuicidal|	1.27
1250	|winfoundryhell|	0.71
1250	|winofficessuicidal|	1.25
1250	|killxenemies2|	32.06
1250	|winsideshownormal|	4.49
1250	|killsideshowhuskwithlaw|	2.83
1250	|killxenemies3|	11.76
1250	|destroy25gnomesinhillbilly|	3.04
1250	|killxmaspatriarchwithclaymoredecap|	1.02
1250	|winhospitalhorrorshell|	0.70
1250	|winasylumsuicidal|	1.05
1250	|set200zedonfireinhillbilly|	1.00
1250	|killzedwithsa80andfnfal|	7.18
1250	|winwyrehell|	0.68
1250	|winfoundrysuicidal|	1.12
1250	|completenewachievementshell|	0.56
1250	|killpatriarchbeforeheheals|	28.32
1250	|meleekill4sideshowzedsinoneslomo|	2.62
1250	|killchristmassirenwithlawimpact|	1.45
1250	|killsideshowscrakewithcrossbow|	7.16
1250	|winhillbillynormal|	2.33
1250	|acquirexminutesofzedtime|	21.45
1250	|winofficesnormal|	9.37
1250	|killxstalkerswithexplosives|	13.83
1250	|windepartedhard|	2.20
1250	|winhellridehell|	0.39
1250	|kill2scrakesonebulletwithbarret|	1.15
1250	|winwaterworkshard|	1.63
1250	|killchristmascrawlerwithxbow|	7.89
1250	|winbiohazardnormal|	3.84
1250	|kill3christmasbloatswithbullpup|	1.47
1250	|winwyresuicidal|	1.00
1250	|winhospitalhorrorsnormal|	3.27
1250	|killxenemieswithgrenade|	38.27
1250	|winsantasevillairhard|	1.51
1250	|killxenemiesfeedingoncorpses|	1.08
1250	|killxmasscrakewithdirectm203nade|	1.43
1250	|kills100|	0.00
1250	|lasersightedebrheadshots25inarow|	1.21
1250	|killsideshowgorefastwithmelee|	10.06
1250	|completenewachievementshard|	0.94
1250	|kill12clotswithonemagwithmk23|	2.22
1250	|killchristmaspatriarch|	14.77
1250	|killsideshowfleshpoundwithpistol|	5.56
1250	|windepartedhell|	0.77
1250	|drop5tier2weaponsonewavesideshow|	1.73
1250	|kills50|	0.00
1250	|winmanorhell|	0.77
1250	|windepartedsuicidal|	1.02
1250	|killsideshowpatriarch|	12.24
1250	|winallmapsnormal|	4.99
1250	|achievement133|	5.30
1250	|winofficeshell|	0.74
1250	|achievement132|	1.17
1250	|winallmapshard|	2.10
1250	|achievement135|	0.90
1250	|achievement134|	2.00
1250	|winsantasevillairnormal|	4.36
1250	|achievement137|	2.28
1250	|kill4enemieswithhuntingshotgunshot|	14.58
1250	|achievement136|	0.70
1250	|kill5sideshowcrawlerswithbullpup|	8.23
31280	|com.telltalegames.celebritypoker.raiseplus|	0.00
31280	|com.telltalegames.celebritypoker.allinwithopponents|	64.95
31280	|com.telltalegames.celebritypoker.threestraightpots|	75.16
31280	|com.telltalegames.celebritypoker.specialitem.theheavy|	58.87
31280	|com.telltalegames.celebritypoker.christmassale.threewisemen|	13.81
31280	|com.telltalegames.celebritypoker.checkpathand|	49.40
31280	|com.telltalegames.celebritypoker.winahand.flush|	65.43
31280	|com.telltalegames.celebritypoker.christmassale.12days|	31.39
31280	|com.telltalegames.celebritypoker.showdown.betterkicker|	72.80
31280	|com.telltalegames.celebritypoker.twostrightblinds|	0.00
31280	|com.telltalegames.celebritypoker.specialitem.tycho|	53.97
31280	|com.telltalegames.celebritypoker.winagame.hard|	11.32
31280	|winner|	0.00
31280	|com.telltalegames.celebritypoker.winahand.straightflush|	5.85
31280	|com.telltalegames.celebritypoker.winagame|	73.99
31280	|com.telltalegames.celebritypoker.winahand.fourakind|	15.80
31280	|com.telltalegames.celebritypoker.summersale.summerof69|	48.74
31280	|com.telltalegames.celebritypoker.specialitem.max|	57.50
31280	|com.telltalegames.celebritypoker.showdown.highcard|	50.90
31280	|com.telltalegames.celebritypoker.gutshotdraw|	0.00
31280	|com.telltalegames.celebritypoker.consecutiveallins|	25.89
31280	|com.telltalegames.celebritypoker.winahand.straight|	71.56
31280	|com.telltalegames.celebritypoker.specialitem.strongbad|	56.29
31280	|com.telltalegames.celebritypoker.winahand.fullhouse|	64.17
25700	|steamachieve_title_10|	1.33
25700	|achievexdlc1|	0.92
25700	|achievexdlc2|	4.60
25700	|steamachieve_title_12|	0.93
25700	|achievexdlc3|	3.23
25700	|achievexdlc4|	2.31
25700	|steamachieve_title_11|	1.04
25700	|steamachieve_title_08|	1.20
25700	|steamachieve_title_09|	1.99
25700	|steamachieve_title_06|	0.42
25700	|steamachieve_title_07|	0.68
25700	|steamachieve_title_04|	1.86
25700	|steamachieve_title_05|	4.58
25700	|steamachieve_title_02|	4.04
25700	|steamachieve_title_03|	5.19
25700	|steamachieve_title_01|	46.33
25700	|achievexdlc5|	5.90
24420	|ach_romance|	8.67
24420	|ach_speed_racer|	1.28
24420	|ach_rescued_all_souls|	5.23
24420	|ach_discover_all_recipes|	1.69
24420	|ach_the_frozen_veil|	5.84
24420	|ach_defeat_mantisshrimp|	7.36
24420	|ach_defeat_mergog|	6.81
24420	|ach_mass_transit|	3.91
24420	|ach_reached_the_veil|	9.40
24420	|ach_defeat_priests|	7.39
24420	|ach_belly_of_the_whale|	5.29
24420	|ach_aquire_all_songs|	5.14
24420	|ach_killed_the_coward|	4.62
24420	|ach_explorer|	2.26
24420	|ach_high_dive|	6.50
24420	|ach_alek_and_darec|	2.96
24420	|ach_combo_eater|	10.21
24420	|ach_defeat_octomun|	5.95
24420	|ach_bucking_bronco|	3.85
24420	|ach_defeat_rockcrab|	7.36
24420	|ach_flung_a_monkey|	3.13
24420	|ach_reached_open_waters|	17.12
24420	|ach_reached_sprite_cave|	7.91
24420	|ach_mommy_and_daddy|	5.71
24420	|ach_defeat_kingjelly|	5.00
24420	|ach_healthy|	4.29
24420	|ach_ate_a_parrot|	4.30
19020	|ach_deathbringer|	0.68
19020	|ach_skill|	14.22
19020	|ach_seeker|	19.90
19020	|ach_crafter|	7.09
19020	|ach_zombie|	17.94
19020	|ach_giant|	9.91
19020	|ach_mp1|	0.70
19020	|ach_dungeon|	12.36
19020	|ach_complete|	8.59
19020	|ach_tutorial|	52.24
19020	|ach_dog|	11.12
19020	|ach_basilisk|	12.66
91700	|eye_paranoid|	35.49
91700	|eye_psycho|	9.99
91700	|eye_heretic|	0.90
91700	|eye_necro|	0.50
91700	|eye_paladin|	0.73
91700	|eye_vacuity|	3.79
91700	|eye_sergkill|	14.08
91700	|eye_prohib|	0.70
91700	|eye_bear|	2.99
91700	|eye_grail|	1.01
91700	|eye_hypnodoor|	2.90
91700	|eye_capitalist|	0.73
91700	|eye_masterkill|	9.53
91700	|eye_vicious|	6.44
91700	|eye_poison|	19.29
91700	|eye_dominakill|	6.30
91700	|eye_subcop|	0.85
91700	|eye_assassin|	0.45
91700	|eye_traitor|	4.24
91700	|eye_communist|	0.91
91700	|eye_incorrupt|	0.78
91700	|eye_goodman|	0.88
91700	|eye_rampart|	0.56
91700	|eye_schizo|	0.87
91700	|eye_mafia|	10.99
91700	|eye_antiriot|	0.35
91700	|eye_veteran|	8.30
91700	|eye_inquisit|	0.88
91700	|eye_boby|	9.10
91700	|eye_generrkill|	7.07
91700	|eye_deathangel|	0.76
91700	|eye_chiefkill|	5.22
91700	|eye_stalker|	0.76
91700	|eye_demon|	36.01
91700	|eye_necrop|	0.87
91700	|eye_dummy|	29.52
91700	|eye_cgift|	29.53
91700	|eye_destroyer|	0.95
91700	|eye_streum|	0.38
91700	|eye_mystic|	0.24
91700	|eye_palm|	0.51
91700	|eye_harry|	8.76
91700	|eye_hallu|	30.76
91700	|eye_voices|	30.65
91700	|eye_intell|	0.90
91700	|eye_badguy|	0.72
91700	|eye_hordekill|	3.71
91700	|eye_damocles|	0.72
91700	|eye_deus|	13.42
91700	|eye_nimpnimp|	0.75
91700	|eye_nomercy|	0.84
91700	|eye_hyde|	3.08
91700	|eye_nego|	2.21
91700	|eye_terror|	24.09
91700	|eye_venerable|	0.26
91700	|eye_divinewarrior|	1.12
91700	|eye_thauma|	0.27
91700	|eye_legendkill|	0.73
91700	|eye_fullmetal|	0.86
91700	|eye_rim|	0.85
91700	|eye_illuminati|	0.93
91700	|eye_wargod|	21.11
91700	|eye_federal|	2.65
91700	|eye_suppabeastk|	6.25
91700	|eye_xenophobia|	0.83
91700	|eye_puppet|	0.55
91700	|eye_modehunter|	0.94
91700	|eye_jugde|	1.45
91700	|eye_antic|	1.49
91700	|eye_detective|	0.20
91700	|eye_talion|	0.40
91700	|eye_cptkill|	14.20
91700	|eye_death|	0.41
91700	|eye_deckard|	3.80
91700	|eye_revelation|	3.25
91700	|eye_conan|	0.98
91700	|eye_samourai|	0.81
91700	|eye_hicks|	0.26
91700	|eye_demiurge|	0.31
91700	|eye_subdoor|	1.43
91700	|eye_survivor|	33.93
91700	|eye_nigthwatch|	0.85
91700	|eye_taunter|	21.80
91700	|eye_lightning|	0.60
91700	|eye_gray|	2.24
91700	|eye_rats|	62.95
91700	|eye_bornkiller|	0.78
91700	|eye_colokill|	12.04
91700	|eye_warh|	0.61
91700	|eye_tridoor|	4.52
91700	|eye_nuke|	0.53
91700	|eye_lawer|	0.75
91700	|eye_zhaar|	2.42
91700	|eye_headhunter|	10.00
91700	|eye_bersekkill|	6.61
91700	|eye_nemesis|	0.63
91700	|eye_anarchy|	20.85
91700	|eye_purificator|	0.83
91700	|eye_seal|	0.78
91700	|eye_hilander|	14.15
91700	|eye_deer|	7.58
91700	|eye_miami|	0.84
200510	|achievement_40|	91.80
200510	|achievement_41|	94.47
200510	|achievement_42|	54.04
200510	|achievement_43|	88.00
200510	|achievement_44|	51.42
200510	|achievement_9|	40.87
200510	|achievement_46|	92.81
200510	|achievement_3|	34.54
200510	|achievement_45|	69.26
200510	|achievement_4|	5.15
200510	|achievement_48|	41.02
200510	|achievement_1|	8.51
200510	|achievement_47|	88.16
200510	|achievement_2|	4.54
200510	|achievement_7|	35.52
200510	|achievement_8|	79.92
200510	|achievement_49|	17.52
200510	|achievement_5|	0.39
200510	|achievement_6|	0.79
200510	|achievement_32|	36.31
200510	|achievement_33|	13.19
200510	|achievement_30|	60.75
200510	|achievement_31|	32.74
200510	|achievement_37|	5.80
200510	|achievement_36|	79.05
200510	|achievement_35|	68.19
200510	|achievement_34|	50.16
200510	|achievement_39|	94.46
200510	|achievement_38|	0.05
200510	|achievement_20|	59.08
200510	|achievement_22|	61.86
200510	|achievement_21|	45.88
200510	|achievement_27|	7.87
200510	|achievement_28|	94.43
200510	|achievement_29|	75.19
200510	|achievement_23|	92.95
200510	|achievement_24|	64.16
200510	|achievement_25|	18.41
200510	|achievement_26|	64.19
200510	|achievement_54|	0.02
200510	|achievement_55|	0.02
200510	|achievement_52|	0.02
200510	|achievement_0|	1.31
200510	|achievement_53|	0.02
200510	|achievement_50|	0.03
200510	|achievement_51|	0.03
200510	|achievement_11|	1.06
200510	|achievement_10|	2.98
200510	|achievement_18|	82.37
200510	|achievement_19|	80.38
200510	|achievement_16|	56.49
200510	|achievement_17|	87.41
200510	|achievement_14|	26.86
200510	|achievement_15|	50.15
200510	|achievement_12|	62.19
200510	|achievement_13|	7.36
200510	|achievement_59|	0.02
200510	|achievement_58|	0.02
200510	|achievement_57|	0.02
200510	|achievement_56|	0.02
107200	|ach_max_spec|	37.71
107200	|ach_bounty_base|	2.75
107200	|ach_events_25|	35.86
107200	|ach_retire_spec|	31.11
107200	|ach_rez_100000|	15.46
107200	|ach_goons_2500|	26.47
107200	|ach_complete_expert|	0.54
107200	|ach_rez_1000|	53.33
107200	|ach_explore_50|	22.18
107200	|ach_explore_150|	5.05
107200	|ach_component_all|	9.21
107200	|ach_mass_retreat_5|	39.29
107200	|ach_shipkill_50|	34.34
107200	|ach_bribe_warpgate_5|	22.62
107200	|ach_spec_rare|	30.45
107200	|ach_no_respec|	4.20
107200	|ach_events_5|	55.38
107200	|ach_shipkill_10|	48.93
107200	|ach_research_10|	10.41
107200	|ach_shipkill_250|	14.78
107200	|ach_hull_all|	10.63
107200	|ach_civbase_3|	21.78
107200	|ach_escape_earth|	55.00
107200	|ach_mothership2|	26.90
107200	|ach_mothership1|	66.18
107200	|ach_mothership3|	15.07
107200	|ach_arena_champ|	0.15
107200	|ach_complete_insane|	0.38
107200	|ach_goons_25000|	5.56
107200	|ach_events_100|	12.06
107200	|ach_spec_uncommon|	37.69
107200	|ach_level_50|	22.58
107200	|ach_level_100|	11.22
107200	|ach_secbase_3|	15.05
107200	|ach_explore_10|	37.81
107200	|ach_rez_10000|	34.93
107200	|ach_complete_any|	7.94
107200	|ach_goons_250|	47.55
107200	|ach_spec_godlike|	30.24
107200	|ach_spec_elite|	37.43
107200	|ach_spec_common|	44.56
107200	|ach_little_helper|	13.23
107200	|ach_space_250|	31.34
107200	|ach_hard_warpgate|	5.35
107200	|ach_basekiller_25|	6.49
107200	|ach_bribe_relationship_5|	38.83
107200	|ach_clean_sweep|	2.71
107200	|ach_level_10|	48.63
9500	|real_friends|	0.25
9500	|ludicrousity|	0.25
9500	|super_gishio_brother|	0.25
9500	|explorers_club|	0.25
9500	|happily_ever_after|	0.25
9500	|hell_and_back|	0.26
9500	|sympathy_for_the_devil|	0.25
9500	|jesgish|	0.25
9500	|satan_slayer|	0.25
9500	|the_secret|	0.25
9500	|crappily_ever_after|	0.26
26500	|ach_speed|	3.04
26500	|ach_unlock_50|	5.04
26500	|ach_triple_gold_10|	4.45
26500	|ach_stars_400|	3.61
26500	|ach_inventor_10|	38.89
26500	|ach_triple_gold_1|	44.44
26500	|ach_flying_gold|	2.55
26500	|ach_time_50|	2.66
26500	|ach_stars_100|	23.43
26500	|ach_time_10|	4.65
26500	|ach_flying_bronze|	2.75
26500	|ach_stars_800|	2.51
26500	|ach_music_gold|	2.57
26500	|ach_stars_200|	8.69
26500	|ach_moves_50|	2.79
26500	|ach_moves_10|	5.69
26500	|ach_inventor_50|	3.59
26500	|ach_music_bronze|	2.79
630	|asw_speedrun_landing_bay|	2.14
630	|asw_melee_parasite|	17.76
630	|asw_speedrun_deima|	1.98
630	|asw_tesla_gun_kills|	4.14
630	|asw_fast_reload|	30.71
630	|asw_railgun_kills|	2.89
630	|asw_boomer_kill_early|	41.62
630	|asw_shieldbug|	36.71
630	|asw_normal_campaign|	16.85
630	|asw_group_damage_amp|	6.88
630	|asw_kill_without_friendly_fire|	28.67
630	|asw_speedrun_timor|	1.83
630	|asw_kill_grind_2|	6.15
630	|asw_kill_grind_1|	23.84
630	|asw_no_friendly_fire|	10.50
630	|asw_shotgun_kills|	5.83
630	|asw_laser_mine_kills|	3.35
630	|asw_hornet_kills|	4.47
630	|asw_pistol_kills|	3.79
630	|asw_speedrun_sewer|	1.99
630	|asw_accuracy|	22.66
630	|asw_campaign_no_deaths|	2.07
630	|asw_unlock_all_weapons|	11.68
630	|asw_freeze_grenade|	8.35
630	|asw_rifle_kills|	13.74
630	|asw_prifle_kills|	11.96
630	|asw_autogun_kills|	15.34
630	|asw_vindicator_kills|	8.93
630	|asw_group_heal|	15.58
630	|asw_melee_kills|	21.97
630	|asw_easy_campaign|	21.28
630	|asw_sniper_rifle_kills|	2.62
630	|asw_insane_campaign|	2.39
630	|asw_protect_tech|	34.71
630	|asw_all_healing|	4.84
630	|asw_weld_door|	28.03
630	|asw_sentry_gun_kills|	6.12
630	|asw_tech_survives|	48.82
630	|asw_fast_computer_hacks|	1.87
630	|asw_grenade_multi_kill|	9.12
630	|asw_flamer_kills|	13.39
630	|asw_infestation_curing|	19.96
630	|asw_mission_no_deaths|	31.48
630	|asw_grenade_launcher_kills|	2.33
630	|asw_stun_grenade|	11.29
630	|asw_pdw_kills|	6.45
630	|asw_speedrun_rydberg|	2.76
630	|asw_para_hat|	47.57
630	|asw_kill_grind_4|	1.43
630	|asw_imba_campaign|	1.76
630	|asw_kill_grind_3|	1.89
630	|asw_speedrun_residential|	1.86
630	|asw_ammo_resupply|	7.84
630	|asw_chainsaw_kills|	3.47
630	|asw_grub_kills|	8.23
630	|asw_eggs_before_hatch|	18.48
630	|asw_fast_wire_hacks|	4.87
630	|asw_mine_kills|	2.90
630	|asw_speedrun_descent|	2.16
630	|asw_fast_reloads_in_a_row|	12.55
630	|asw_no_damage_taken|	3.57
630	|asw_hardcore|	2.01
630	|asw_minigun_kills|	4.30
630	|asw_dodge_ranger_shot|	25.40
630	|asw_barrel_kills|	16.98
630	|asw_hard_campaign|	7.21
10180	|no_rest_for_the_wary|	38.98
10180	|for_the_record|	58.79
10180	|home_coming|	8.35
10180	|look_ma_two_hands|	26.07
10180	|ends_justify_the_means|	8.68
10180	|prisoner_627|	9.51
10180	|operative|	16.25
10180	|red_dawn|	9.83
10180	|ten_plus_foot_mobiles|	73.42
10180	|colonel_sanderson|	10.93
10180	|gold_star|	72.12
10180	|blackjack|	28.68
10180	|two_birds_with_one_stone|	86.01
10180	|back_in_the_saddle|	85.09
10180	|drive_by|	17.11
10180	|ghost|	4.10
10180	|leave_no_stone_unturned|	2.62
10180	|desperate_times|	62.53
10180	|operational_asset|	24.59
10180	|honor_roll|	3.76
10180	|cold_shoulder|	78.40
10180	|danger_close|	81.19
10180	|soap_on_a_rope|	64.51
10180	|downed_but_not_out|	6.70
10180	|im_the_juggernaut|	35.10
10180	|the_price_of_war|	15.76
10180	|professional|	9.20
10180	|the_harder_they_fall|	59.42
10180	|tagem_and_bagem|	73.33
10180	|first_day_of_school|	15.25
10180	|royal_with_cheese|	70.62
10180	|the_pawn|	60.31
10180	|black_diamond|	14.95
10180	|specialist|	21.26
10180	|pit_boss|	6.19
10180	|threesome|	83.20
10180	|one_man_army|	25.97
10180	|queen_takes_rook|	7.64
10180	|turistas|	10.49
10180	|star_69|	2.44
10180	|out_of_the_frying_pan|	59.97
10180	|houston_we_have_a_problem|	61.44
10180	|it_goes_to_eleven|	30.06
10180	|knock_knock|	30.49
10180	|some_like_it_hot|	72.13
10180	|the_road_less_traveled|	5.48
10180	|unnecessary_roughness|	55.05
10180	|charlie_on_our_six|	48.18
10180	|off_the_grid|	7.52
10180	|hotel_bravo|	56.40
22350	|029|	0.80
22350	|009|	17.60
22350	|028|	33.05
22350	|027|	26.65
22350	|026|	1.90
22350	|025|	0.81
22350	|024|	1.03
22350	|023|	47.21
22350	|003|	12.92
22350	|004|	6.70
22350	|001|	39.12
22350	|002|	9.75
22350	|007|	0.54
22350	|008|	32.33
22350	|005|	9.96
22350	|006|	8.00
22350	|021|	11.60
22350	|040|	0.66
22350	|022|	1.49
22350	|020|	4.50
22350	|043|	0.59
22350	|041|	0.57
22350	|042|	0.49
22350	|039|	0.57
22350	|038|	2.00
22350	|035|	31.25
22350	|034|	2.71
22350	|037|	2.18
22350	|036|	3.49
22350	|012|	16.83
22350	|013|	36.75
22350	|014|	7.83
22350	|015|	10.23
22350	|016|	26.78
22350	|first_mission|	0.00
22350	|017|	10.29
22350	|018|	11.15
22350	|019|	16.19
22350	|011|	35.13
22350	|010|	11.20
22350	|030|	25.96
22350	|031|	9.26
22350	|032|	16.30
22350	|033|	1.44
11240	|09|	8.44
11240	|07|	2.55
11240	|25|	6.82
11240	|26|	14.06
11240	|08|	8.93
11240	|05|	1.23
11240	|23|	1.64
11240	|06|	2.66
11240	|24|	18.00
11240	|03|	0.91
11240	|29|	26.19
11240	|04|	12.77
11240	|27|	3.75
11240	|01|	6.41
11240	|02|	1.59
11240	|28|	11.46
11240	|11|	11.81
11240	|10|	9.66
11240	|33|	6.33
11240	|32|	8.65
11240	|31|	66.56
11240	|30|	33.51
11240	|39|	14.11
11240	|38|	15.67
11240	|35|	37.09
11240	|34|	54.75
11240	|37|	33.17
11240	|36|	63.43
11240	|12|	2.62
11240	|13|	6.15
11240	|14|	11.31
11240	|15|	10.80
11240	|16|	14.34
11240	|17|	14.14
11240	|18|	2.35
11240	|19|	14.63
11240	|20|	10.64
11240	|22|	21.14
11240	|21|	13.91
11240	|40|	6.58
207320	|forever alone|	0.12
207320	|bad at platformers|	16.28
207320	|28 maids later|	1.02
207320	|genos who?|	0.40
207320	|gods beater|	7.42
207320	|oblivious or insensitive?|	7.39
207320	|overachiever|	0.08
207320	|savior of swine|	15.35
207320	|master of futility|	4.70
207320	|hollow victory|	3.36
207320	|beast master|	11.48
207320	|hardcore hero|	0.79
207320	|adol the all-crusher|	0.14
207320	|the exterminator|	3.82
207320	|tastes like chicken|	0.15
207320	|showoff|	27.61
207320	|consult an faq already|	36.35
207320	|never smelled the roses|	1.05
207320	|more like "adol the yellow"!|	17.97
207320	|a talent for forgery|	8.43
207320	|more like "subordinate crawl"!|	0.84
207320	|harder than hardcore|	0.21
207320	|hardt laid bare|	0.13
207320	|wanderer from ys|	0.48
207320	|bedazzled|	10.07
207320	|mildly manly|	1.98
207320	|that's the last time, kid|	0.00
207320	|social butterfly|	16.61
207320	|bearer of the biggest sword|	0.21
207320	|legacy pervert|	2.94
207320	|proficient plunderer|	17.78
207320	|you can stop now|	0.81
207320	|like a boss|	0.41
220	|hl2_beat_game|	10.88
220	|hl2_hit_cancop_withcan|	13.11
220	|hl2_find_hevfaceplate|	19.30
220	|hl2_get_crowbar|	29.70
220	|hl2_disintegrate_soldiersinfield|	5.36
220	|hl2_kill_enemy_withtoilet|	2.75
220	|hlx_kill_enemies_withmanhack|	2.44
220	|hl2_find_alllambdas|	0.59
220	|hl2_followfreeman|	13.21
220	|hl2_get_airboatgun|	20.45
220	|hl2_beat_supressiondevice|	11.75
220	|hl2_makeabasket|	3.50
220	|hl2_kill_odessagunship|	16.28
220	|hl2_break_miniteleporter|	5.50
220	|hl2_kill_enemies_withantlions|	13.84
220	|hl2_beat_ravenholm_noweapons|	2.21
220	|hl2_get_airboat|	23.10
220	|hl2_kill_enemies_withcrane|	10.97
220	|hl2_beat_toxictunnel|	12.71
220	|hl2_get_gravitygun|	19.30
220	|hl2_kill_threegunships|	11.85
220	|hl2_beat_c1713striderstandoff|	11.27
220	|hl2_kill_chopper|	19.53
220	|hl2_pin_soldier_tobillboard|	7.97
220	|hl2_put_canintrash|	19.42
220	|hl2_beat_turretstandoff2|	13.08
220	|hl2_escape_apartmentraid|	30.98
220	|hl2_beat_donttouchsand|	1.57
220	|hl2_beat_plazastandoff|	12.46
220	|hl2_beat_cemetery|	16.84
220	|hl2_find_vortigauntcave|	3.53
220	|hl2_kill_barnacleswithbarrel|	16.73
220	|hl2_kill_allc1709snipers|	3.90
1840	|sfm_start_game|	0.00
1230	|alliedarmor100kills|	0.16
1230	|germanarmor100kills|	0.16
1230	|heartbreaker|	0.16
1230	|cavalierecroce|	0.16
1230	|vickersvictimization|	0.16
1230	|sunbather|	0.43
1230	|combataircontroller|	0.00
1230	|beautifulbreda|	0.00
1230	|knightscross|	0.37
1230	|ratoftobruk|	0.16
1230	|winallmapsallied|	0.16
1230	|stukaace|	0.00
1230	|sunstroke|	0.16
1230	|welltravelled|	0.16
1230	|cap75german|	0.19
1230	|reconrampage|	0.16
1230	|boysouting|	0.16
1230	|cap75allied|	0.16
1230	|suntan|	0.17
1230	|boysadventure|	0.16
1230	|stukasaviour|	0.16
1230	|italianarmor100kills|	0.16
1230	|victoriacross|	0.16
1230	|kill10movingmotorbikes|	0.16
1230	|virtutimilitari|	0.16
1230	|cap75italian|	0.16
1230	|queenofdesert|	0.17
1230	|winallmapsaxis|	0.16
1230	|waltzingmatilda|	0.19
46520	|25|	9.09
46520	|26|	9.68
46520	|23|	31.12
46520	|24|	10.12
46520	|29|	11.95
46520	|27|	7.47
46520	|28|	37.08
46520	|6|	67.52
46520	|11|	33.80
46520	|5|	91.14
46520	|10|	31.06
46520	|8|	69.69
46520	|7|	90.30
46520	|2|	50.60
46520	|33|	17.43
46520	|32|	35.23
46520	|1|	67.63
46520	|31|	5.64
46520	|4|	10.70
46520	|30|	6.59
46520	|3|	33.92
46520	|9|	59.82
46520	|39|	58.93
46520	|38|	26.42
46520	|35|	8.02
46520	|34|	11.91
46520	|37|	5.64
46520	|36|	6.81
46520	|12|	11.49
46520	|13|	41.32
46520	|14|	20.12
46520	|15|	8.02
46520	|16|	30.13
46520	|17|	21.58
46520	|18|	20.87
46520	|19|	7.91
46520	|20|	31.07
46520	|22|	34.71
46520	|21|	27.87
46520	|40|	71.15
99300	|achievement10|	2.76
99300	|achievement12|	1.01
99300	|achievement11|	0.49
99300	|achievement4|	6.83
99300	|achievement5|	7.54
99300	|achievement6|	7.81
99300	|achievement7|	5.97
99300	|achievement1|	3.57
99300	|achievement2|	35.53
99300	|achievement3|	16.73
99300	|achievement13|	2.26
99300	|achievement14|	3.65
99300	|achievement15|	7.59
99300	|achievement16|	13.07
99300	|achievement8|	7.14
99300	|achievement9|	1.10
201280	|quinn_secret_room|	21.31
201280	|factory_zero|	4.35
201280	|riflemen_bank_station|	64.26
201280	|fix_life_pod|	66.32
201280	|takedown_burke|	15.91
201280	|use_all_smart_pucks|	26.15
201280	|bullshit_bullshiter|	12.67
201280	|save_everyone_prison|	12.52
201280	|revisit_my_pod|	12.19
201280	|back_on_track|	47.05
17530	|diprip_play_game_everymap|	2.06
17530	|diprip_get_minigunmultiplekills|	2.06
17530	|diprip_get_teammultiplekills|	2.06
17530	|diprip_get_bombdelivered|	2.04
17530	|diprip_get_misslemultiplekills|	2.05
17530	|diprip_get_savectf|	2.16
17530	|diprip_get_roamingmultiplekills|	2.10
17530	|diprip_propdestroyed|	2.10
17530	|diprip_get_lightmisslemultiplekills|	2.11
17530	|diprip_get_mortarmultiplekills|	2.01
17530	|diprip_get_machinegunmultiplekills|	2.03
17530	|diprip_get_multiplekills1_0_0|	0.00
17530	|diprip_get_bombdestroyed|	2.03
17530	|diprip_get_bombmultiplekills|	2.32
17530	|diprip_get_multiplekills1_0_1|	0.00
17530	|diprip_get_capturectf|	2.12
